PeakID (cmd=annotatePeaks.pl gain_WTvW281X.bed hg38)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
17476	chr19	4915054	4915553	+	0	NA	intron (NM_001290051, intron 2 of 16)	intron (NM_001290051, intron 2 of 16)	4936	NM_001290052	29128	Hs.108106	NM_013282	ENSG00000276043	UHRF1	ICBP90|Np95|RNF106|TDRD22|hNP95|hUHRF1|huNp95	ubiquitin like with PHD and ring finger domains 1	protein-coding
15157	chr21	36282584	36283083	+	0	NA	intron (NM_005128, intron 32 of 36)	AluSz|SINE|Alu	-37356	NM_001320445	23515	Hs.421150	NM_015358	ENSG00000159256	MORC3	NXP2|ZCW5|ZCWCC3	MORC family CW-type zinc finger 3	protein-coding
18256	chr13	59946841	59947340	+	0	NA	intron (NM_001258369, intron 17 of 26)	intron (NM_001258369, intron 17 of 26)	-65628	NR_046539	100874195	Hs.664101	NR_046539	ENSG00000227528	DIAPH3-AS1	-	DIAPH3 antisense RNA 1	ncRNA
32772	chr4	24924220	24924719	+	0	NA	intron (NM_173463, intron 1 of 12)	MLT1G|LTR|ERVL-MaLR	-11491	NM_001330644	91050	Hs.106432	NM_173463	ENSG00000181982	CCDC149	-	coiled-coil domain containing 149	protein-coding
25524	chr13	100275729	100276228	+	0	NA	intron (NM_001352608, intron 11 of 21)	intron (NM_001352608, intron 11 of 21)	186885	NM_001352611	5095	Hs.80741	NM_000282	ENSG00000175198	PCCA	-	propionyl-CoA carboxylase subunit alpha	protein-coding
20314	chr3	45793381	45793880	+	0	NA	intron (NM_022405, intron 1 of 9)	intron (NM_022405, intron 1 of 9)	2906	NM_022405	54716	Hs.413095	NM_020208	ENSG00000163817	SLC6A20	SIT1|XT3|Xtrp3	solute carrier family 6 member 20	protein-coding
13117	chr4	169345176	169345675	+	0	NA	Intergenic	Intergenic	-74469	NM_020870	57630	Hs.301804	NM_020870	ENSG00000154447	SH3RF1	POSH|RNF142|SH3MD2	SH3 domain containing ring finger 1	protein-coding
34213	chr20	4524703	4525202	+	0	NA	Intergenic	MER58A|DNA|hAT-Charlie	-161504	NM_001080123	5621	Hs.472010	NM_000311	ENSG00000171867	PRNP	ASCR|AltPrP|CD230|CJD|GSS|KURU|PRIP|PrP|PrP27-30|PrP33-35C|PrPc|p27-30	prion protein	protein-coding
29838	chr7	139490140	139490639	+	0	NA	Intergenic	Intergenic	-6716	NM_198508	346689	Hs.17572	NM_198508	ENSG00000188883	KLRG2	CLEC15B	killer cell lectin like receptor G2	protein-coding
10533	chr10	114208284	114208783	+	0	NA	intron (NM_198795, intron 11 of 25)	intron (NM_198795, intron 11 of 25)	29180	NM_001365891	56165	Hs.333132	NM_198795	ENSG00000095627	TDRD1	CT41.1	tudor domain containing 1	protein-coding
25356	chr2	204611136	204611635	+	0	NA	intron (NM_205863, intron 1 of 21)	intron (NM_205863, intron 1 of 21)	65910	NM_057177	117583	Hs.657382	NM_057177	ENSG00000116117	PARD3B	ALS2CR19|PAR3B|PAR3L|PAR3beta	par-3 family cell polarity regulator beta	protein-coding
31178	chr18	3530688	3531187	+	0	NA	intron (NM_001242762, intron 7 of 9)	intron (NM_001242762, intron 7 of 9)	-63177	NR_024101	649446	Hs.19872	NM_001039796		DLGAP1-AS1	HsT914	DLGAP1 antisense RNA 1	ncRNA
32874	chr7	81285123	81285622	+	0	NA	Intergenic	L1PA16|LINE|L1	276447	NR_136264	105369146	Hs.730390	NR_136264		LOC105369146	-	uncharacterized LOC105369146	ncRNA
25656	chr8	85939297	85939796	+	0	NA	Intergenic	Intergenic	-111604	NR_003594	100288527	Hs.535056	NR_003594		REXO1L2P	-	REXO1 like 2, pseudogene	pseudo
28178	chrX	133512321	133512820	+	0	NA	Intergenic	Intergenic	-97081	NM_001448	2239	Hs.58367	NM_001448	ENSG00000076716	GPC4	K-glypican	glypican 4	protein-coding
16968	chr14	45211311	45211810	+	0	NA	intron (NM_018353, intron 13 of 16)	LTR38C|LTR|ERV1	41642	NM_018353	55320	Hs.732769	NM_018353	ENSG00000129534	MIS18BP1	C14orf106|HSA242977|KNL2|M18BP1	MIS18 binding protein 1	protein-coding
19948	chr7	135716578	135717077	+	0	NA	intron (NM_001318192, intron 2 of 15)	MIRb|SINE|MIR	11359	NM_012450	26266	Hs.490241	NM_012450	ENSG00000164707	SLC13A4	NAS2|SUT-1|SUT1	solute carrier family 13 member 4	protein-coding
20614	chr2	109466992	109467491	+	0	NA	intron (NM_001099289, intron 8 of 9)	L1ME1|LINE|L1	146426	NM_001321514	151011	Hs.469615	NM_144710	ENSG00000186522	SEPTIN10	SEPT10	septin 10	protein-coding
23616	chr4	164169539	164170038	+	0	NA	intron (NM_001166373, intron 1 of 7)	intron (NM_001166373, intron 1 of 7)	27923	NM_012403	23520	Hs.661161	NM_012403		ANP32C	PP32R1	acidic nuclear phosphoprotein 32 family member C	protein-coding
30937	chr2	36731892	36732391	+	0	NA	intron (NM_001177969, intron 3 of 14)	intron (NM_001177969, intron 3 of 14)	35434	NM_001328661	5212	Hs.137415	NM_053276	ENSG00000205221	VIT	VIT1	vitrin	protein-coding
24809	chr3	112697809	112698308	+	0	NA	Intergenic	HERVL-int|LTR|ERVL	-39031	NR_162092	113218483		NR_162092		MIR9900	-	microRNA 9900	ncRNA
12302	chr10	47402881	47403867	+	0	NA	Intergenic	Intergenic	-3791	NR_134500	107001062	Hs.576719	NR_134500		LOC107001062	-	uncharacterized LOC107001062	ncRNA
5788	chr1	110324588	110325087	+	0	NA	intron (NR_036595, intron 1 of 3)	MIRb|SINE|MIR	14334	NR_036595	440600	Hs.649375	NR_036595	ENSG00000227963	RBM15-AS1	AS-RBM15	RBM15 antisense RNA 1	ncRNA
4086	chr8	101504471	101504970	+	0	NA	intron (NM_001330593, intron 1 of 15)	intron (NM_001330593, intron 1 of 15)	12281	NM_001330593	79977	Hs.661088	NM_024915	ENSG00000083307	GRHL2	BOM|DFNA28|ECTDS|PPCD4|TFCP2L3	grainyhead like transcription factor 2	protein-coding
20385	chr13	21011329	21011828	+	0	NA	intron (NM_014572, intron 2 of 7)	intron (NM_014572, intron 2 of 7)	50008	NM_014572	26524	Hs.78960	NM_014572	ENSG00000150457	LATS2	KPM	large tumor suppressor kinase 2	protein-coding
11546	chr3	120693349	120693848	+	0	NA	intron (NM_001363964, intron 5 of 6)	intron (NM_001363964, intron 5 of 6)	-11359	NM_000187	3081	Hs.368254	NM_000187	ENSG00000113924	HGD	AKU|HGO	homogentisate 1,2-dioxygenase	protein-coding
9333	chr10	29067085	29067584	+	0	NA	Intergenic	L1M5|LINE|L1	220926	NM_001278522	283080		NM_001278522		C10orf126	bA492M23.1	chromosome 10 open reading frame 126	protein-coding
24775	chr2	203713990	203714489	+	0	NA	intron (NM_001243078, intron 1 of 2)	intron (NM_001243078, intron 1 of 2)	7600	NM_006139	940	Hs.443123	NM_006139	ENSG00000178562	CD28	Tp44	CD28 molecule	protein-coding
15601	chr9	38213843	38214342	+	0	NA	Intergenic	Helitron3Na_Mam|RC|Helitron	-144865	NM_003028	6461	Hs.521482	NM_003028	ENSG00000107338	SHB	bA3J10.2	SH2 domain containing adaptor protein B	protein-coding
29673	chr14	64817606	64818105	+	0	NA	intron (NM_001024858, intron 1 of 34)	intron (NM_001024858, intron 1 of 34)	5525	NM_001024858	6710	Hs.417303	NM_000347	ENSG00000070182	SPTB	EL3|HS2|HSPTB1|SPH2	spectrin beta, erythrocytic	protein-coding
29115	chr1	146778006	146778505	+	0	NA	intron (NR_103556, intron 45 of 55)	intron (NR_103556, intron 45 of 55)	-160290	NM_001278141	149013	Hs.666981	NM_001278141	ENSG00000268043	NBPF12	COAS1|KIAA1245	NBPF member 12	protein-coding
3003	chr5	178635173	178635672	+	0	NA	Intergenic	LTR44|LTR|ERV1	-8372	NM_020666	57396	Hs.406557	NM_020666	ENSG00000113240	CLK4	-	CDC like kinase 4	protein-coding
10250	chr2	203759601	203760100	+	0	NA	Intergenic	L1MA3|LINE|L1	53211	NM_006139	940	Hs.443123	NM_006139	ENSG00000178562	CD28	Tp44	CD28 molecule	protein-coding
12269	chr1	9476718	9477217	+	0	NA	Intergenic	MLT1K|LTR|ERVL-MaLR	-47971	NR_104622	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA
25608	chr7	94687740	94688239	+	0	NA	Intergenic	MLT1A0-int|LTR|ERVL-MaLR	31619	NM_001184962	23089	Hs.147492	NM_015068	ENSG00000242265	PEG10	EDR|HB-1|MEF3L|Mar2|Mart2|RGAG3|RTL2|SIRH1	paternally expressed 10	protein-coding
23242	chr5	93253838	93254337	+	0	NA	Intergenic	Intergenic	317256	NR_109825	441094	Hs.457407	NR_015369	ENSG00000237187	NR2F1-AS1	-	NR2F1 antisense RNA 1	ncRNA
32511	chr1	202520103	202520602	+	0	NA	intron (NM_002481, intron 18 of 23)	intron (NM_002481, intron 18 of 23)	-19762	NM_001197131	4660	Hs.444403	NM_002481	ENSG00000077157	PPP1R12B	MYPT2|PP1bp55	protein phosphatase 1 regulatory subunit 12B	protein-coding
16693	chr2	221779803	221780707	+	0	NA	Intergenic	L2c|LINE|L2	-206053	NM_001304536	2043	Hs.371218	NM_004438	ENSG00000116106	EPHA4	EK8|HEK8|SEK|TYRO1	EPH receptor A4	protein-coding
20080	chr2	196660257	196660756	+	0	NA	intron (NM_001353339, intron 3 of 22)	L1MC2|LINE|L1	20791	NM_001353339	284992	Hs.132519	NM_173466	ENSG00000144395	CCDC150	-	coiled-coil domain containing 150	protein-coding
6902	chr15	36407694	36408193	+	0	NA	Intergenic	Intergenic	-171683	NM_001321759	84529	Hs.48348	NM_032499	ENSG00000186073	C15orf41	HH114	chromosome 15 open reading frame 41	protein-coding
29941	chr1	169177199	169177698	+	0	NA	intron (NM_197972, intron 10 of 11)	L2|LINE|L2	70758	NM_001677	481	Hs.291196	NM_001677	ENSG00000143153	ATP1B1	ATP1B	ATPase Na+/K+ transporting subunit beta 1	protein-coding
18171	chr15	68884983	68885482	+	0	NA	Intergenic	Intergenic	-45268	NR_033671	79400	Hs.657932	NM_024505	ENSG00000255346	NOX5	-	NADPH oxidase 5	protein-coding
26961	chr1	220410636	220411135	+	0	NA	Intergenic	Intergenic	-117251	NM_001286128	4139	Hs.497806	NM_018650	ENSG00000116141	MARK1	MARK|Par-1c|Par1c	microtubule affinity regulating kinase 1	protein-coding
5637	chr4	83408933	83409432	+	0	NA	intron (NM_001297757, intron 16 of 16)	L1MC4|LINE|L1	46641	NM_133636	113510	Hs.480101	NM_133636	ENSG00000163312	HELQ	HEL308	helicase, POLQ like	protein-coding
8457	chr5	72302027	72302526	+	0	NA	intron (NM_015084, intron 2 of 10)	MER5B|DNA|hAT-Charlie	17964	NM_001286751	23107	Hs.482491	NM_015084	ENSG00000113048	MRPS27	MRP-S27|S27mt	mitochondrial ribosomal protein S27	protein-coding
7676	chr6	78598822	78599321	+	0	NA	Intergenic	LTR16|LTR|ERVL	-59762	NR_162115	113218491		NR_162115		MIR10524	-	microRNA 10524	ncRNA
7974	chr5	126875258	126875757	+	0	NA	intron (NM_178450, intron 4 of 4)	intron (NM_178450, intron 4 of 4)	98371	NM_001198557	4001	Hs.89497	NM_005573	ENSG00000113368	LMNB1	ADLD|LMN|LMN2|LMNB	lamin B1	protein-coding
30622	chr6	15615742	15616241	+	0	NA	intron (NR_036448, intron 6 of 9)	intron (NR_036448, intron 6 of 9)	47037	NR_036448	84062	Hs.571148	NM_032122	ENSG00000047579	DTNBP1	BLOC1S8|DBND|HPS7|My031|SDY	dystrobrevin binding protein 1	protein-coding
18092	chr10	80477723	80478222	+	0	NA	intron (NM_001351270, intron 2 of 9)	HAL1|LINE|L1	9709	NM_001351271	81619	Hs.308615	NM_030927	ENSG00000108219	TSPAN14	DC-TM4F2|TM4SF14|tspan-14	tetraspanin 14	protein-coding
30322	chr5	74177910	74178409	+	0	NA	Intergenic	L2a|LINE|L2	130166	NR_105009	102503429	Hs.519391	NR_105009	ENSG00000248942	LINC01335	-	long intergenic non-protein coding RNA 1335	ncRNA
29184	chr6	151068927	151069426	+	0	NA	intron (NR_146719, intron 27 of 28)	intron (NR_146719, intron 27 of 28)	-33499	NR_162145	113219461		NR_162145		MIR12131	-	microRNA 12131	ncRNA
33552	chr2	24722320	24722819	+	0	NA	intron (NM_001362950, intron 14 of 23)	MARNA|DNA|TcMar-Mariner	-70546	NM_024322	79172	Hs.731569	NM_024322	ENSG00000138092	CENPO	CENP-O|ICEN-36|MCM21R	centromere protein O	protein-coding
5667	chr16	54135902	54136401	+	0	NA	Intergenic	MIR3|SINE|MIR	96758	NR_103838	100505692	Hs.664629	NR_103838		FTO-IT1	-	FTO intronic transcript 1	ncRNA
19831	chr21	43857562	43858061	+	0	NA	Intergenic	AluSq2|SINE|Alu	-7412	NM_001369881	56894	Hs.248785	NM_020132	ENSG00000160216	AGPAT3	1-AGPAT 3|LPAAT-GAMMA1|LPAAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	protein-coding
16393	chr7	46754308	46754807	+	0	NA	Intergenic	Intergenic	-57435	NR_134575	730338	Hs.640207	NR_134575	ENSG00000233539	LOC730338	-	uncharacterized LOC730338	ncRNA
8909	chr4	106601459	106601958	+	0	NA	Intergenic	Intergenic	168084	NR_147150	105377355	Hs.253188	NR_147150	ENSG00000249613	LINC02173	-	long intergenic non-protein coding RNA 2173	ncRNA
18208	chr3	55402875	55403374	+	0	NA	Intergenic	LTR82A|LTR|ERVL	78274	NM_001256105	7474	Hs.643085	NM_003392	ENSG00000114251	WNT5A	hWNT5A	Wnt family member 5A	protein-coding
33799	chr10	119957543	119958042	+	0	NA	promoter-TSS (NR_039830)	promoter-TSS (NR_039830)	-721	NR_039830	100616322		NR_039830	ENSG00000265370	MIR4682	-	microRNA 4682	ncRNA
6874	chr12	52238895	52239394	+	0	NA	intron (NM_005556, intron 4 of 8)	LTR71B|LTR|ERV1	5901	NM_005556	3855	Hs.411501	NM_005556	ENSG00000135480	KRT7	CK7|K2C7|K7|SCL	keratin 7	protein-coding
30763	chr10	103678198	103678697	+	0	NA	promoter-TSS (NM_001365079)	promoter-TSS (NM_001365079)	-232	NM_001365079	9644	Hs.678727	NM_014631	ENSG00000107957	SH3PXD2A	FISH|SH3MD1|TKS5	SH3 and PX domains 2A	protein-coding
21757	chr3	81968581	81969080	+	0	NA	Intergenic	Intergenic	-17312	NR_147146	105377180	Hs.531803	NR_147146	ENSG00000239440	LINC02008	-	long intergenic non-protein coding RNA 2008	ncRNA
25308	chr1	91768749	91769248	+	0	NA	intron (NR_036634, intron 4 of 17)	MIR|SINE|MIR	117153	NM_001195683	7049	Hs.482390	NM_003243	ENSG00000069702	TGFBR3	BGCAN|betaglycan	transforming growth factor beta receptor 3	protein-coding
450	chr14	75711677	75712176	+	0	NA	intron (NM_015072, intron 9 of 31)	intron (NM_015072, intron 9 of 31)	50680	NM_015072	23093	Hs.709609	NM_015072	ENSG00000119685	TTLL5	CORD19|KIAA0998|STAMP	tubulin tyrosine ligase like 5	protein-coding
7802	chr4	159606769	159607268	+	0	NA	Intergenic	LTR51|LTR|ERV1	170766	NR_146278	109729132		NR_146278	ENSG00000250488	LINC02233	-	long intergenic non-protein coding RNA 2233	ncRNA
32036	chr17	6872059	6872558	+	0	NA	intron (NR_002710, intron 2 of 13)	LTR57|LTR|ERVL	18732	NR_002710	245	Hs.378695	NR_002710	ENSG00000262943	ALOX12P2	ALOX12E	arachidonate 12-lipoxygenase pseudogene 2	pseudo
33181	chr7	136143274	136143773	+	0	NA	Intergenic	L2a|LINE|L2	-166164	NM_001128619	767558	Hs.602015	NM_001128619	ENSG00000267697	LUZP6	MPD6|MTPNUT	leucine zipper protein 6	protein-coding
3294	chr3	134060212	134061138	+	0	NA	Intergenic	Intergenic	-3027	NR_135574	100507210	Hs.669052	NR_135574	ENSG00000243832	LINC02000	-	long intergenic non-protein coding RNA 2000	ncRNA
673	chr1	229221216	229221715	+	0	NA	Intergenic	Intergenic	-46664	NR_039659	100616234		NR_039659	ENSG00000283468	MIR4454	-	microRNA 4454	ncRNA
4514	chr3	118505773	118506272	+	0	NA	Intergenic	Intergenic	-135746	NR_135573	101926968	Hs.518185	NR_135573		LOC101926968	-	uncharacterized LOC101926968	ncRNA
2692	chr12	113231513	113232012	+	0	NA	intron (NM_001143819, intron 3 of 28)	intron (NM_001143819, intron 3 of 28)	10298	NM_001351346	53373	Hs.524763	NM_017901	ENSG00000186815	TPCN1	TPC1	two pore segment channel 1	protein-coding
31933	chr10	91185229	91185728	+	0	NA	intron (NM_001257101, intron 1 of 9)	L1PA13|LINE|L1	22466	NR_046435	84333	Hs.500512	NM_032373	ENSG00000180628	PCGF5	RNF159	polycomb group ring finger 5	protein-coding
2951	chr5	59317258	59317757	+	0	NA	intron (NM_001165899, intron 3 of 16)	MamGypsy2-LTR|LTR|Gypsy	39463	NM_001197219	5144	Hs.117545	NM_006203	ENSG00000113448	PDE4D	ACRDYS2|DPDE3|HSPDE4D|PDE43|PDE4DN2|STRK1	phosphodiesterase 4D	protein-coding
28933	chr18	2111439	2111938	+	0	NA	Intergenic	Intergenic	459817	NM_001308401	64863	Hs.126888	NM_022840	ENSG00000101574	METTL4	HsT661	methyltransferase like 4	protein-coding
34029	chr4	147768061	147768560	+	0	NA	intron (NM_024605, intron 1 of 22)	intron (NM_024605, intron 1 of 22)	-14285	NR_039962	100616246		NR_039962	ENSG00000264274	MIR4799	-	microRNA 4799	ncRNA
28039	chr5	133925737	133926236	+	0	NA	Intergenic	Intergenic	12309	NR_131252	105664404	Hs.582536	NR_131252	ENSG00000249073	WSPAR	LncTCF7|TCONS_00009511	WNT signaling pathway activating non-coding RNA	ncRNA
31039	chr2	142980712	142981211	+	0	NA	intron (NM_001199241, intron 9 of 14)	intron (NM_001199241, intron 9 of 14)	103297	NM_001199241	8942	Hs.470126	NM_003937	ENSG00000115919	KYNU	KYNUU|VCRL2	kynureninase	protein-coding
18843	chr6	159973949	159974448	+	0	NA	intron (NM_000876, intron 1 of 47)	L1M5|LINE|L1	5099	NM_000876	3482	Hs.487062	NM_000876	ENSG00000197081	IGF2R	CD222|CI-M6PR|CIMPR|M6P-R|M6P/IGF2R|MPR 300|MPR1|MPR300|MPRI	insulin like growth factor 2 receptor	protein-coding
24154	chr18	22309156	22309655	+	0	NA	Intergenic	Intergenic	108510	NM_172241	64693	Hs.406709	NM_022663	ENSG00000212710	CTAGE1	CT21.1|CT21.2|CTAGE|CTAGE-1|CTAGE-2	cutaneous T cell lymphoma-associated antigen 1	protein-coding
14527	chr4	87961947	87962446	+	0	NA	Intergenic	AluJr|SINE|Alu	-13454	NM_001251829	6696	Hs.313	NM_000582	ENSG00000118785	SPP1	BNSP|BSPI|ETA-1|OPN	secreted phosphoprotein 1	protein-coding
12880	chr5	159460197	159460696	+	0	NA	intron (NR_027110, intron 2 of 6)	L1MC1|LINE|L1	5830	NR_027110	285627	Hs.552766	NR_027110	ENSG00000253298	LINC01845	-	long intergenic non-protein coding RNA 1845	ncRNA
11266	chr2	87629424	87629923	+	0	NA	promoter-TSS (NR_039634)	promoter-TSS (NR_039634)	-82	NR_039634	100616499		NR_039634	ENSG00000265507	MIR4435-1	mir-4435-1	microRNA 4435-1	ncRNA
11537	chr1	181390515	181391014	+	0	NA	Intergenic	Intergenic	-92753	NM_001205294	777	Hs.437444	NM_000721	ENSG00000198216	CACNA1E	BII|CACH6|CACNL1A6|Cav2.3|EIEE69|gm139	calcium voltage-gated channel subunit alpha1 E	protein-coding
23401	chr10	4199090	4199589	+	0	NA	Intergenic	L4_A_Mam|LINE|RTE-X	44573	NR_108040	100652988	Hs.433011	NR_108040		LINC00702	-	long intergenic non-protein coding RNA 702	ncRNA
17828	chr2	158894027	158894526	+	0	NA	Intergenic	MIR3|SINE|MIR	-74358	NM_001350062	85461	Hs.61590	NM_033394	ENSG00000115183	TANC1	ROLSB|TANC	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	protein-coding
33944	chr15	67782540	67783039	+	0	NA	intron (NM_001206804, intron 21 of 21)	intron (NM_001206804, intron 21 of 21)	-42720	NM_001365915	390598	Hs.451224	NM_001031807	ENSG00000188779	SKOR1	CORL1|FUSSEL15|LBXCOR1	SKI family transcriptional corepressor 1	protein-coding
13456	chr3	188111144	188111643	+	0	NA	Intergenic	Intergenic	-42505	NM_001167672	4026	Hs.720220	NM_005578	ENSG00000145012	LPP	-	LIM domain containing preferred translocation partner in lipoma	protein-coding
676	chr14	71372447	71372946	+	0	NA	intron (NM_001354285, intron 2 of 24)	intron (NM_001354285, intron 2 of 24)	-25641	NR_001276	319139		NR_001276	ENSG00000207444	SNORD56B	RNU56B	small nucleolar RNA, C/D box 56B	snoRNA
3785	chr6	44723268	44723767	+	0	NA	Intergenic	MLT1H|LTR|ERVL-MaLR	-171636	NR_134609	105375075	Hs.123393	NR_134609		LOC105375075	-	uncharacterized LOC105375075	ncRNA
15416	chr2	102111721	102112220	+	0	NA	intron (NM_001320980, intron 1 of 11)	intron (NM_001320980, intron 1 of 11)	7366	NM_001320986	3554	Hs.701982	NM_000877	ENSG00000115594	IL1R1	CD121A|D2S1473|IL-1R-alpha|IL1R|IL1RA|P80	interleukin 1 receptor type 1	protein-coding
30946	chr9	80307350	80307849	+	0	NA	Intergenic	Intergenic	332576	NR_121212	101927477	Hs.571630	NR_121212		LINC01507	XLOC_000303	long intergenic non-protein coding RNA 1507	ncRNA
10454	chr5	56358717	56359216	+	0	NA	Intergenic	Intergenic	122803	NR_104664	102467147	Hs.650177	NR_104664	ENSG00000248727	LINC01948	-	long intergenic non-protein coding RNA 1948	ncRNA
4343	chr15	58527980	58528479	+	0	NA	intron (NM_000236, intron 1 of 8)	intron (NM_000236, intron 1 of 8)	-29494	NR_120338	101928694	Hs.655781	NR_120338	ENSG00000259293	LIPC-AS1	-	LIPC antisense RNA 1	ncRNA
1888	chr11	15897476	15897975	+	0	NA	Intergenic	MLT1F2|LTR|ERVL-MaLR	71896	NR_106721	102464826		NR_106721	ENSG00000284094	MIR6073	hsa-mir-6073	microRNA 6073	ncRNA
17066	chr12	62966811	62967310	+	0	NA	Intergenic	Intergenic	-31910	NM_020700	57460	Hs.435479	NM_020700	ENSG00000111110	PPM1H	ARHCL1|NERPP-2C|URCC2	protein phosphatase, Mg2+/Mn2+ dependent 1H	protein-coding
28767	chr7	40841184	40841683	+	0	NA	intron (NM_024728, intron 14 of 14)	MamRep434|DNA|TcMar-Tigger	138506	NR_110831	101928744	Hs.639767	NR_110831	ENSG00000232458	LINC01450	-	long intergenic non-protein coding RNA 1450	ncRNA
31767	chr2	170620033	170620532	+	0	NA	intron (NM_001083615, intron 31 of 33)	intron (NM_001083615, intron 31 of 33)	94285	NR_027433	440925	Hs.668461	NM_001013712	ENSG00000222033	LINC01124	-	long intergenic non-protein coding RNA 1124	ncRNA
20753	chr3	62224989	62225488	+	0	NA	intron (NM_002841, intron 13 of 29)	intron (NM_002841, intron 13 of 29)	93709	NR_038281	100506994	Hs.656620	NR_038281	ENSG00000241472	PTPRG-AS1	-	PTPRG antisense RNA 1	ncRNA
7180	chr10	77586990	77587489	+	0	NA	intron (NM_001271519, intron 1 of 28)	intron (NM_001271519, intron 1 of 28)	50569	NM_001322835	3778	Hs.144795	NM_002247	ENSG00000156113	KCNMA1	BKTM|CADEDS|KCa1.1|MaxiK|PNKD3|SAKCA|SLO|SLO-ALPHA|SLO1|bA205K10.1|hSlo|mSLO1	potassium calcium-activated channel subfamily M alpha 1	protein-coding
17994	chr3	195160205	195160704	+	0	NA	intron (NM_152531, intron 2 of 3)	intron (NM_152531, intron 2 of 3)	12583	NR_102711	101410543	Hs.658170	NR_102710	ENSG00000230266	XXYLT1-AS2	-	XXYLT1 antisense RNA 2	ncRNA
14820	chr14	56189243	56189742	+	0	NA	intron (NM_021255, intron 2 of 5)	MLT1I|LTR|ERVL-MaLR	71081	NM_021255	57161	Hs.657926	NM_021255	ENSG00000139946	PELI2	-	pellino E3 ubiquitin protein ligase family member 2	protein-coding
12587	chr2	23756824	23757323	+	0	NA	intron (NR_125717, intron 26 of 28)	intron (NR_125717, intron 26 of 28)	170050	NM_001354107	54454	Hs.467862	NM_017552	ENSG00000119778	ATAD2B	-	ATPase family AAA domain containing 2B	protein-coding
11830	chr4	21013068	21013567	+	0	NA	intron (NM_147182, intron 2 of 8)	intron (NM_147182, intron 2 of 8)	-29308	NM_001363504	80333	Hs.655705	NM_025221	ENSG00000185774	KCNIP4	CALP|KCHIP4	potassium voltage-gated channel interacting protein 4	protein-coding
13408	chr4	78176443	78176942	+	0	NA	intron (NM_001166133, intron 2 of 41)	L2c|LINE|L2	-112293	NR_145782	109623453		NR_145782		SNORD161	-	small nucleolar RNA, C/D box 161	snoRNA
27821	chr9	134807729	134808228	+	0	NA	intron (NM_001278074, intron 42 of 65)	intron (NM_001278074, intron 42 of 65)	41391	NR_039691	100616333		NR_039691	ENSG00000264744	MIR3689C	-	microRNA 3689c	ncRNA
23562	chr3	52875580	52876079	+	0	NA	intron (NM_001198974, intron 1 of 9)	intron (NM_001198974, intron 1 of 9)	21719	NM_198563	375346	Hs.744189	NM_198563	ENSG00000213533	STIMATE	TMEM110	STIM activating enhancer	protein-coding
12549	chr13	38686052	38686551	+	0	NA	promoter-TSS (NM_207361)	promoter-TSS (NM_207361)	374	NR_126377	101929121	Hs.618449	NR_126377		LINC00437	TCONS_00021639	long intergenic non-protein coding RNA 437	ncRNA
