Intensity 01	Intensity 02	Intensity 03	Intensity 04	Intensity 05	Intensity 06	Intensity 07	Intensity 08	Intensity 09	Intensity 10	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Taxonomy IDs	C: Taxonomy names	C: Student's T-test Significant WT281_W281P	C: Student's T-test significant	C: Student's T-test Significant WT281_W281X	C: Student's T-test significant_	C: Student's T-test Significant W281P_W281X	C: Student's T-test significant__	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: iBAQ peptides	N: MS/MS count	N: -Log Student's T-test p-value WT281_W281P	N: Student's T-test Difference WT281_W281P	N: Student's T-test Test statistic WT281_W281P	N: -Log Student's T-test p-value WT281_W281X	N: Student's T-test Difference WT281_W281X	N: Student's T-test Test statistic WT281_W281X	N: -Log Student's T-test p-value W281P_W281X	N: Student's T-test Difference W281P_W281X	N: Student's T-test Test statistic W281P_W281X	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
26.1753	23.01	24.9589	25.664	25.8211	25.9479	25.2248	24.6908	25.9712	25.4287				-1								17	17	17	77.6	77.6	77.6	35.076	0	180.48	471260000	22	145	0.173195	0.442305	0.457396	0.250896	-0.278047	-0.632889	0.306891	-0.720352	-0.753083	P63244	P63244	Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed	GNB2L1	510
23.9747	20.6737	22.6347	23.5974	24.4459	23.7827	23.9379	23.2192	24.4413	23.607				-1								18	1	1	66.9	4.5	4.5	41.792	0	79.734	136040000	23	25	0.330472	0.960331	0.802515	0.453283	0.529425	1.05203	0.132542	-0.430906	-0.360095	P63261	P63261	Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	511
28.4127	26.4826	26.9277	25.7731	25.8669	26.2286	26.2004	25.3492	27.1306	26.3669				-1								15	15	10	66.4	66.4	53.7	35.924	0	323.31	1129200000	13	148	1.17073	-0.854545	-2.48986	0.532709	-0.504352	-1.20886	0.354038	0.350193	0.851333	P67809;Q9Y2T7	P67809	Nuclease-sensitive element-binding protein 1	YBX1	513
25.4658	23.6178	25.4766	25.7768	26.3103	26.0062	25.8284	25.3129	26.1023	25.8383				-1								10	1	1	28.1	4.2	4.2	42.051	0	48.22	547300000	23	40	0.306538	0.631071	0.752337	0.068506	0.0639877	0.196128	0.284972	-0.567083	-0.706543	P68133;P68032;P63267;P62736	P68133;P68032;P63267;P62736	Actin, alpha skeletal muscle;Actin, alpha cardiac muscle 1;Actin, gamma-enteric smooth muscle;Actin, aortic smooth muscle	ACTA1;ACTC1;ACTG2;ACTA2	514
26.8964	25.1648	25.348	26.7745	27.4342	26.6455	26.8454	25.791	27.2964	27.0427				-1								13	13	13	50	50	50	50.14	0	283.67	1088100000	23	192	0.0807042	0.18889	0.228566	0.261321	0.434165	0.655604	0.109202	0.245274	0.302041	P68104;Q5VTE0;Q05639	P68104;Q5VTE0	Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3	EEF1A1;EEF1A1P5	515
24.049	18.8863	21.9828	22.9982	24.3337	22.4603	23.3423	22.5157	23.5088	23.4679				-1								14	1	0	48.1	3.1	0	50.151	0	26.209	97448000	22	18	0.372801	1.44293	0.889833	0.693933	0.916824	1.52338	0.123112	-0.526108	-0.336851	P68363;P68366;Q9H853	P68363;P68366	Tubulin alpha-1B chain;Tubulin alpha-4A chain	TUBA1B;TUBA4A	516
27.1137	22.7732	24.3518	25.4753	25.6769	24.82	25.9787	24.7676	26.4167	25.1522				-1								17	17	3	55.5	55.5	12.6	49.83	0	323.31	525260000	21	181	0.242647	0.69372	0.614792	0.534293	0.592048	1.21197	0.0306632	-0.101672	-0.09105	P68371;P04350	P68371;P04350	Tubulin beta-4B chain;Tubulin beta-4A chain	TUBB4B;TUBB4A	517
23.9508	22.5445	22.8667	23.0277	21.5563	22.7812	23.1207	20.1766	21.8869	23.0453				-1								4	4	2	40.4	40.4	28.7	15.404	0	28.154	71664000	6	12	0.405583	-0.874372	-0.956418	0.67813	-1.27396	-1.49258	0.510163	-0.399584	-1.16457	P68431;Q71DI3;Q16695;P84243;Q6NXT2	P68431;Q71DI3;Q16695;P84243;Q6NXT2	Histone H3.1;Histone H3.2;Histone H3.1t;Histone H3.3;Histone H3.3C	HIST1H3A;HIST2H3A;HIST3H3;H3F3A;H3F3C	518
21.593	21.0194	22.4603	23.4782	23.6552	23.8061	23.703	23.2902	23.9426	23.7681				-1								14	14	14	20.2	20.2	20.2	112.42	0	118.62	104950000	60	61	0.26759	0.639476	0.669185	0.285649	0.301317	0.707989	0.119711	-0.33816	-0.3284	P78347	P78347	General transcription factor II-I	GTF2I	520
21.3359	16.0381	18.5429	20.8207	21.2806	19.2678	20.88	17.9211	20.9585	20.1096				-1								4	4	4	11.4	11.4	11.4	57.488	0	23.997	12527000	36	9	0.207201	0.991842	0.535673	0.142921	0.483441	0.385369	0.110837	-0.508401	-0.306166	P78371	P78371	T-complex protein 1 subunit beta	CCT2	521
28.1782	24.5881	26.2036	26.9115	27.5019	27.4843	27.6693	26.1502	27.6401	27.1534				-1								97	97	97	29.2	29.2	29.2	469.08	0	323.31	1556600000	245	608	0.239967	0.646542	0.608887	0.147502	0.240636	0.396427	0.148691	-0.405906	-0.399286	P78527	P78527	DNA-dependent protein kinase catalytic subunit	PRKDC	523
23.0105	18.9219	19.585	18.2992	17.1329	17.0671	19.8018	17.7873	19.1239	20.5433				-1								6	6	6	13.9	13.9	13.9	80.762	0	45.483	11445000	32	7	0.607408	-1.28902	-1.35482	0.0235878	-0.0764319	-0.0705588	0.612845	1.21259	1.36542	P78563	P78563	Double-stranded RNA-specific editase 1	ADARB1	524
21.0181	20.6141	22.8747	23.6739	23.4294	24.7794	22.8545	23.3815	23.9965	23.9693				-1								5	5	5	35.5	35.5	35.5	11.284	0	31.872	116570000	8	33	0.115538	0.361839	0.317976	0.403395	-0.554171	-0.951997	0.29693	-0.916011	-0.732007	P81605	P81605	Dermcidin;Survival-promoting peptide;DCD-1	DCD	525
22.2715	19.8887	19.9668	18.0716	19.3008	18.574	19.7338	18.0213	20.3949	19.5475				-1								4	4	4	14.4	14.4	14.4	41.28	0	23.553	10125000	25	6	0.744872	-0.925025	-1.62286	0.0674176	0.147849	0.193202	0.802555	1.07287	1.73607	P82650	P82650	28S ribosomal protein S22, mitochondrial	MRPS22	526
22.5248	19.9024	17.5936	18.1453	19.4438	18.2896	17.4388	17.2663	19.4089	17.2738				-1								4	4	4	21.4	21.4	21.4	36.844	0	24.655	8423500	21	5	0.310571	-0.812027	-0.760839	0.0182731	0.0401478	0.0549714	0.438099	0.852175	1.02174	P82673	P82673	28S ribosomal protein S35, mitochondrial	MRPS35	527
20.8815	18.5866	19.9458	18.928	17.6904	19.213	17.9644	18.8494	20.0427	19.1038				-1								2	2	2	6.7	6.7	6.7	48.006	0	16.229	6557600	27	3	0.911389	-1.07631	-1.95229	1.2125	-1.19422	-2.58035	0.0795197	-0.117903	-0.225443	P82675	P82675	28S ribosomal protein S5, mitochondrial	MRPS5	528
22.6019	16.4691	20.2712	19.1157	18.9615	19.6539	19.6178	17.7025	18.2286	19.4867				-1								2	2	2	29.9	29.9	29.9	10.688	0	13.304	8365800	6	2	0.269014	0.699151	0.67226	0.634176	-0.919647	-1.40697	0.798637	-1.6188	-1.72836	P82921	P82921	28S ribosomal protein S21, mitochondrial	MRPS21	530
23.2054	19.8526	19.5267	19.4272	19.4255	18.8934	17.5509	19.1073	20.3945	19.2214				-1								4	4	4	25.7	25.7	25.7	25.65	0	26.208	15825000	15	8	0.774671	-1.12826	-1.68125	0.407901	-0.587852	-0.961097	0.619821	0.540405	1.37901	P82930	P82930	28S ribosomal protein S34, mitochondrial	MRPS34	531
21.2995	19.0249	17.279	18.6992	19.6368	19.1055	18.1075	17.4205	18.3965	17.5872				-1								1	1	1	10.4	10.4	10.4	14.226	0.0071514	6.9321	4493700	9	3	0.0223747	0.0520051	0.067016	0.0103804	0.0270151	0.0314976	0.0119107	-0.0249901	-0.0360801	P82932	P82932	28S ribosomal protein S6, mitochondrial	MRPS6	532
21.488	16.3967	19.1053	17.2644	19.6526	18.205	17.4665	19.2107	17.6174	19.7678				-1								3	3	3	10.1	10.1	10.1	45.834	0	19.823	5828800	29	6	0.288291	0.849319	0.713629	0.275278	0.585038	0.68576	0.0835525	-0.264282	-0.23605	P82933	P82933	28S ribosomal protein S9, mitochondrial	MRPS9	533
17.5446	19.5075	19.6629	21.9918	22.1289	21.357	21.7825	20.4692	20.8425	22.194				-1								5	5	5	27.6	27.6	27.6	23.671	0	34.464	24755000	12	20	0.263964	0.612211	0.661337	0.20512	0.456326	0.530955	0.0514616	-0.155886	-0.149686	P82979	P82979	SAP domain-containing ribonucleoprotein	SARNP	534
19.7499	16.7094	17.6421	16.8166	20.7681	16.8948	17.2837	16.841	19.2143	19.7289				-1								1	1	1	2.7	2.7	2.7	60.693	0.0071942	7.0293	3536400	31	1	0.0563273	-0.253283	-0.163084	0.392224	1.17977	0.92938	0.671062	1.43306	1.47881	P83111	P83111	Serine beta-lactamase-like protein LACTB, mitochondrial	LACTB	535
27.515	25.4511	26.6502	26.1771	25.8418	26.3128	25.5541	25.3795	26.4051	26.1227				-1				#ERROR!	WT281_W281X			5	5	5	30.6	30.6	30.6	17.779	0	36.443	817200000	10	63	0.569128	-0.401175	-1.28014	1.80918	-0.788273	-4.04673	0.54104	-0.387098	-1.22519	P83731	P83731	60S ribosomal protein L24	RPL24	536
26.2179	24.2253	25.1152	23.9549	23.6751	24.5634	24.5146	23.3499	24.2458	24.8999				-1								5	5	5	34.9	34.9	34.9	12.469	0	31.151	274320000	6	24	0.673158	-0.610473	-1.48289	0.65474	-0.69799	-1.44702	0.0766546	-0.0875174	-0.217867	Q969Q0;P83881	Q969Q0;P83881	60S ribosomal protein L36a-like;60S ribosomal protein L36a	RPL36AL;RPL36A	537
24.2544	22.4349	23.8226	23.414	23.128	24.2235	23.6323	22.9489	23.6639	23.4576				-1								3	3	3	37.5	37.5	37.5	12.259	0	48.134	126360000	6	23	0.0401163	0.0509211	0.117986	0.874772	-0.583652	-1.87908	0.64213	-0.634574	-1.42246	P84090	P84090	Enhancer of rudimentary homolog	ERH	538
27.4822	24.9304	26.3402	25.3215	25.164	25.9461	25.3331	24.7542	26.0623	25.5167				-1								5	5	5	22.4	22.4	22.4	23.466	0	131.23	637230000	9	53	0.495417	-0.419304	-1.13552	1.07721	-0.78549	-2.29156	0.34357	-0.366186	-0.829715	P84098	P84098	60S ribosomal protein L19	RPL19	539
27.2662	24.9494	25.971	25.933	26.1596	25.8798	26.1976	25.7239	26.2082	25.7941				-1								7	7	6	38.4	38.4	38.4	19.329	0	87.759	728450000	10	72	0.397617	0.376479	0.94031	0.25521	0.0990804	0.642308	0.304002	-0.277399	-0.746983	P84103	P84103	Serine/arginine-rich splicing factor 3	SRSF3	540
25.0493	16.7572	21.2228	22.294	22.0709	17.9584	18.4452	17.7885	22.1037	23.4109				-1								3	3	3	38.2	38.2	38.2	17.17	0	24.81	62488000	9	11	0.210748	-1.32239	-0.543697	0.221141	-1.05682	-0.567066	0.03725	0.265572	0.10987	P98179	P98179	RNA-binding protein 3	RBM3	542
26.255	22.4596	24.3884	24.5219	25.706	25.2293	25.3918	23.6896	25.0854	24.8822				-1								10	10	10	28.5	28.5	28.5	40.094	0	74.803	350050000	20	53	0.304887	0.786737	0.748853	0.115609	0.215886	0.318154	0.257175	-0.570851	-0.646589	Q00325	Q00325	Phosphate carrier protein, mitochondrial	SLC25A3	543
20.5119	16.1868	20.9956	22.0429	22.1584	22.061	22.2703	20.3067	21.7078	22.1554				-1								5	5	5	6.2	6.2	6.2	141.45	0	36.33	31416000	80	18	0.316059	1.56185	0.772375	0.0576793	-0.121354	-0.166786	0.359509	-1.68321	-0.862592	Q00341	Q00341	Vigilin	HDLBP	544
24.0807	19.3517	22.7495	24.7212	25.2701	24.1567	24.1531	24.3005	24.5208	23.886				-1								25	25	25	21.9	21.9	21.9	191.61	0	253.07	191180000	95	103	0.525289	1.98836	1.1943	0.43876	0.698729	1.02306	0.303285	-1.28963	-0.745467	Q00610;P53675	Q00610	Clathrin heavy chain 1	CLTC	546
18.8147	20.154	20.329	21.4488	22.1299	21.4967	20.456	20.9792	21.252	22.6782				-1								3	3	3	19.6	19.6	19.6	25.177	0	18.313	26071000	17	10	0.0685004	-0.173025	-0.196113	0.0534257	0.0968615	0.155108	0.119312	0.269887	0.327406	Q00688	Q00688	Peptidyl-prolyl cis-trans isomerase FKBP3	FKBP3	547
28.6017	26.0742	27.1521	26.9961	27.015	27.2934	27.2609	26.5461	27.3689	26.9445				-1								22	22	22	33.6	33.6	33.6	90.583	0	323.31	1622400000	44	246	0.121518	0.144782	0.332893	0.383552	-0.206551	-0.911759	0.377508	-0.351333	-0.899445	Q00839	Q00839	Heterogeneous nuclear ribonucleoprotein U	HNRNPU	548
23.6186	19.4531	22.4467	23.589	22.8479	23.6812	23.8886	23.4459	22.866	22.9623				-1								7	7	7	35.4	35.4	35.4	27.872	0	58.467	95708000	12	33	0.615024	1.63371	1.36966	0.11288	0.155204	0.311306	0.534041	-1.4785	-1.21147	Q01081;Q8WU68	Q01081	Splicing factor U2AF 35 kDa subunit	U2AF1	549
23.8172	22.1413	22.9646	23.6898	24.0518	23.3769	24.2048	22.9227	22.9543	22.7348				-1								13	13	13	7.5	7.5	7.5	274.61	0	95.893	111800000	161	37	1.11314	1.11631	2.36709	0.348564	0.382704	0.840042	1.07416	-0.73361	-2.28519	Q01082	Q01082	Spectrin beta chain, non-erythrocytic 1	SPTBN1	550
17.4128	15.7119	18.327	21.2803	21.8637	20.2013	19.7357	21.3628	20.6382	21.2953				-1								3	3	3	12.5	12.5	12.5	41.59	0	18.632	14800000	20	6	0.399956	1.77224	0.945045	0.415932	1.05119	0.977279	0.13559	-0.721052	-0.367551	Q01085;P31483	Q01085;P31483	Nucleolysin TIAR;Nucleolysin TIA-1 isoform p40	TIAL1;TIA1	551
21.3032	18.3166	21.8999	23.3526	23.3941	22.9957	22.455	23.2657	23.2066	23.2676				-1								4	4	4	16.6	16.6	16.6	33.488	0	33.328	72538000	11	29	0.360655	1.44135	0.864947	0.212834	0.288868	0.548404	0.272106	-1.15248	-0.678932	Q01105;P0DME0	Q01105;P0DME0	Protein SET;Protein SETSIP	SET;SETSIP	552
20.7664	20.3408	21.6154	21.7749	21.8199	21.3219	22.7446	21.6081	20.0347	21.7898				-1								3	3	3	18.6	18.6	18.6	25.476	0	21.196	31160000	11	19	0.971735	1.33575	2.07417	0.58139	0.486814	1.30408	0.693895	-0.848935	-1.52331	Q01130;Q9BRL6	Q01130	Serine/arginine-rich splicing factor 2	SRSF2	553
22.7753	19.9129	22.3065	23.1796	22.6274	22.9684	22.294	21.6797	22.7077	22.0635				-1								4	4	4	8.1	8.1	8.1	68.477	0	29.026	57275000	23	26	0.29056	0.638968	0.718467	0.74132	-0.617865	-1.61591	0.641012	-1.25683	-1.42028	Q01844	Q01844	RNA-binding protein EWS	EWSR1	554
18.5764	17.6756	21.0891	21.1968	20.9254	21.2754	22.3302	21.5861	19.5244	21.0749				-1								5	5	5	7.9	7.9	7.9	113.75	0	34.313	20758000	39	16	0.964339	2.18897	2.05914	0.448619	0.426832	1.04274	0.830239	-1.76214	-1.7907	Q02413	Q02413	Desmoglein-1	DSG1	556
28.3731	25.5657	26.7045	25.6671	26.159	26.3306	26.5238	24.5638	26.9436	25.9603				-1								11	11	11	46	46	46	20.762	0	135.41	1034900000	14	98	0.217964	-0.407662	-0.559944	0.291248	-0.485199	-0.719931	0.0523384	-0.0775369	-0.152109	Q02543	Q02543	60S ribosomal protein L18a	RPL18A	558
21.6301	21.4249	22.1548	21.1272	22.1908	20.8131	18.9053	21.3311	23.3144	22.6927				-1								7	7	7	13.2	13.2	13.2	83.549	0	44.234	39990000	47	23	0.669832	-1.66828	-1.47642	0.201434	-0.555957	-0.522574	0.741811	1.11232	1.61687	Q02809	Q02809	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	PLOD1	559
29.2538	27.1352	28.1643	27.2669	26.8671	27.4672	27.162	26.5552	27.3957	27.5922				-1								16	16	16	44.4	44.4	44.4	32.728	0	230.04	2185500000	19	221	1.09827	-0.512903	-2.33573	1.12118	-0.771343	-2.3841	0.355519	-0.25844	-0.854384	Q02878	Q02878	60S ribosomal protein L6	RPL6	560
20.3345	17.8309	16.471	20.4135	20.2729	20.621	18.517	21.3021	18.2159	20.3425				-1								3	3	3	2.3	2.3	2.3	183.26	0	19.819	9513400	100	11	0.474826	1.23426	1.09481	0.21224	0.862164	0.547065	0.0845143	-0.372093	-0.23857	Q02880;P11388	Q02880;P11388	DNA topoisomerase 2-beta;DNA topoisomerase 2-alpha	TOP2B;TOP2A	561
25.8566	21.9832	22.4593	21.86	23.7153	22.6848	24.5597	21.1909	24.2934	21.2219				-1								9	9	9	38.5	38.5	38.5	34.061	0	92.772	145120000	20	39	0.182328	0.655795	0.478673	0.323474	0.820608	0.787909	0.0597544	0.164813	0.172452	Q02978	Q02978	Mitochondrial 2-oxoglutarate/malate carrier protein	SLC25A11	562
22.9713	22.2895	22.9649	24.3121	24.2329	24.6915	24.8483	23.8887	24.3089	23.9617				-1								15	15	15	30.3	30.3	30.3	69.948	0	118	172040000	41	89	0.515468	0.803279	1.175	0.218759	0.333843	0.561728	0.225372	-0.469437	-0.576521	Q03252	Q03252	Lamin-B2	LMNB2	564
20.103	17.4748	17.0276	21.9631	22.4392	21.9795	20.6669	22.086	22.2579	18.4311				-1								5	5	5	4.8	4.8	4.8	175.49	0	32.628	26351000	72	18	0.683621	2.34278	1.50328	0.334699	1.40732	0.811312	0.159339	-0.935467	-0.424728	Q04637	Q04637	Eukaryotic translation initiation factor 4 gamma 1	EIF4G1	566
24.231	20.0887	16.7773	21.4028	22.7244	22.2284	22.4966	20.9594	23.0527	20.7051				-1								4	4	4	16.9	16.9	16.9	48.357	0	48.8	53789000	19	15	0.297977	0.777936	0.73423	0.466416	1.92396	1.07813	0.234309	1.14602	0.596383	Q05048	Q05048	Cleavage stimulation factor subunit 1	CSTF1	567
21.8544	17.0493	21.7961	23.1829	22.7092	22.6407	22.7284	22.665	23.0428	22.1699				-1								4	4	4	12.4	12.4	12.4	53.542	0	26.604	57311000	16	16	0.447947	1.94688	1.0414	0.14839	0.160984	0.398561	0.394418	-1.7859	-0.933829	Q05519	Q05519	Serine/arginine-rich splicing factor 11	SRSF11	568
20.6224	14.925	19.6383	20.2644	20.9783	20.097	17.8148	17.059	21.0515	19.4112				-1								2	2	2	5.4	5.4	5.4	55.637	0.0026667	11.684	9050500	23	4	0.02364	0.154822	0.0707111	0.496629	-1.38251	-1.13791	0.346235	-1.53733	-0.835229	Q06330	Q06330	Recombining binding protein suppressor of hairless	RBPJ	570
23.0669	19.1854	20.2109	20.8344	20.5834	20.7265	20.1828	20.6028	20.157	20.6938				-1								5	4	3	9.8	8.5	5.5	71.174	0	34.794	21420000	40	13	0.408001	0.444277	0.961298	0.221813	-0.134254	-0.568569	0.528926	-0.578531	-1.20144	Q06787	Q06787	Fragile X mental retardation protein 1	FMR1	571
24.7653	24.0537	23.3613	24.602	24.6985	24.5614	23.7052	23.2205	26.1422	25.2364				-1								9	9	9	56.3	56.3	56.3	22.11	0	87.883	271200000	14	63	0.786337	-1.26937	-1.70417	0.193283	-0.300197	-0.503943	0.594538	0.969169	1.32973	Q06830;P32119;Q13162	Q06830	Peroxiredoxin-1	PRDX1	572
28.2855	26.8903	27.7313	27.303	26.8345	27.4313	26.7173	26.4265	27.4991	27.3621				-1				#ERROR!	WT281_W281X			9	9	9	43.1	43.1	43.1	21.634	0	176.7	1703300000	9	79	1.25706	-0.591073	-2.67828	2.0385	-0.829088	-4.72293	0.458942	-0.238015	-1.06329	Q07020	Q07020	60S ribosomal protein L18	RPL18	573
25.1383	20.2281	23.316	24.9325	25.2206	24.4623	23.8482	24.2209	25.012	24.6507				-1								4	4	4	22	22	22	31.362	0	54.523	237660000	15	45	0.287453	1.13296	0.711841	0.11066	0.192947	0.305719	0.228483	-0.940016	-0.58345	Q07021	Q07021	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1QBP	574
24.3637	24.0038	24.9228	26.1845	26.0217	25.9943	25.5504	25.3166	26.4874	26.3253				-1								26	26	26	51.7	51.7	51.7	66.022	0	323.31	550540000	45	249	0.00956774	0.0240771	0.029058	0.055116	-0.0709508	-0.159759	0.0360258	-0.0950279	-0.10639	Q07065	Q07065	Cytoskeleton-associated protein 4	CKAP4	575
23.6241	19.1542	21.1368	22.9488	23.3861	22.9311	23.1251	22.2375	22.8243	21.2518				-1								11	11	11	9.1	9.1	9.1	195.46	0	66.145	66891000	89	34	0.755979	1.83948	1.6446	0.344432	0.577364	0.8315	0.443968	-1.26211	-1.03346	Q07157	Q07157	Tight junction protein ZO-1	TJP1	576
27.6623	23.3968	25.2579	25.2965	25.6834	25.3045	26.3318	24.3331	26.3722	24.5589				-1								9	9	9	26.4	26.4	26.4	48.227	0	95.225	617280000	22	89	0.255658	0.673496	0.643286	0.0993729	0.163144	0.277041	0.231158	-0.510351	-0.589397	Q07666;O75525;Q5VWX1	Q07666	KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDRBS1	577
26.9009	24.7291	25.622	25.8104	25.3719	26.036	25.712	24.9801	25.7284	26.0225				-1								10	10	10	40.7	40.7	40.7	27.744	0	103.37	587640000	15	170	0.113028	-0.138667	-0.31168	0.898497	-0.468112	-1.92646	0.331602	-0.329444	-0.804868	Q07955	Q07955	Serine/arginine-rich splicing factor 1	SRSF1	578
21.2776	17.0853	20.4028	20.5426	17.8056	19.6672	19.1873	19.8101	19.9576	17.8396				-1								5	1	1	10.5	2.4	2.4	56.678	0.0073439	7.5261	8822700	21	6	0.241908	0.640161	0.613164	0.909709	-1.26987	-1.94892	0.993483	-1.91003	-2.11851	Q08170	Q08170	Serine/arginine-rich splicing factor 4	SRSF4	579
28.8401	25.9615	27.3865	27.1802	27.1707	27.5088	27.2405	26.4916	27.5939	27.074				-1								43	43	43	45.7	45.7	45.7	140.96	0	323.31	1812200000	73	481	0.0587196	0.0911725	0.169629	0.691409	-0.390845	-1.51846	0.418191	-0.482018	-0.981821	Q08211	Q08211	ATP-dependent RNA helicase A	DHX9	580
18.9956	16.3218	20.54	18.7401	17.3865	20.5706	21.06	19.6825	18.2214	19.841				-1								1	1	1	1.7	1.7	1.7	99.986	0.0074534	8.09	7048700	47	5	0.350988	1.24831	0.845045	0.177036	-0.57387	-0.466368	0.702355	-1.82218	-1.53981	Q08554	Q08554	Desmocollin-1	DSC1	582
18.3485	15.4478	18.9082	19.6337	20.6624	18.2698	18.0551	20.5715	19.9321	20.0567				-1								2	2	2	3.7	3.7	3.7	81.074	0	12.143	5122000	40	2	0.299742	1.28416	0.737969	0.366884	0.825777	0.877725	0.105494	-0.458384	-0.292651	Q08945	Q08945	FACT complex subunit SSRP1	SSRP1	583
21.6555	21.1868	21.6313	23.1463	23.2918	23.0435	23.2207	21.9148	23.0449	23.4529				-1								6	6	6	25.6	25.6	25.6	47.655	0	43.759	71003000	15	29	0.107913	0.247594	0.29878	0.110334	0.202072	0.304898	0.0177594	-0.0455227	-0.0534553	Q09028;Q16576	Q09028	Histone-binding protein RBBP4	RBBP4	584
28.1776	25.6167	28.1909	28.9069	29.1816	28.9287	28.5745	27.8958	29.3814	28.3304				-1								154	154	154	51.2	51.2	51.2	629.09	0	323.31	3971000000	413	1183	0.261279	0.77445	0.655514	0.101165	-0.124887	-0.281625	0.321497	-0.899336	-0.783773	Q09666	Q09666	Neuroblast differentiation-associated protein AHNAK	AHNAK	585
22.7286	19.603	21.5323	23.0826	21.4641	22.5341	22.832	22.4465	23.2152	20.4876				-1								9	9	9	10.7	10.7	10.7	149.08	0	66.137	53019000	93	29	0.420722	1.14562	0.986909	0.0782673	-0.135456	-0.222136	0.471141	-1.28108	-1.08751	Q0VF96	Q0VF96	Cingulin-like protein 1	CGNL1	586
21.5178	18.5879	19.5002	19.4504	19.5219	18.8313	16.5103	18.6555	21.5695	20.3252				-1								1	1	1	8.3	8.3	8.3	19.769	0.0070671	6.8145	10446000	11	4	0.708664	-1.93161	-1.55212	0.487751	-1.03142	-1.12038	0.432395	0.90019	1.01032	Q10589	Q10589	Bone marrow stromal antigen 2	BST2	587
22.2789	18.7685	18.3091	15.4059	19.2072	17.9218	19.9586	18.5989	20.1355	17.9513				-1								3	3	3	3.2	3.2	3.2	162.12	0	22.016	8708300	64	3	0.151011	0.303118	0.404855	0.96492	2.04263	2.06032	0.715674	1.73951	1.5658	Q12769	Q12769	Nuclear pore complex protein Nup160	NUP160	588
18.9313	15.9188	21.1011	21.9007	21.3704	21.8114	19.644	21.4418	18.9948	21.3203				-1								3	3	3	6.8	6.8	6.8	58.848	0	19.204	18842000	27	11	0.549208	2.07409	1.24119	0.542428	-0.785666	-1.22791	0.837313	-2.85976	-1.8047	Q12874	Q12874	Splicing factor 3A subunit 3	SF3A3	590
19.1099	17.1622	18.8472	21.3967	19.0123	20.8239	21.1316	21.1482	21.0224	20.9116				-1								4	4	4	3.2	3.2	3.2	213.57	0	25.848	15054000	99	16	0.19313	0.731942	0.503592	0.023839	0.074749	0.0712914	0.166846	-0.657193	-0.442486	Q12888	Q12888	Tumor suppressor p53-binding protein 1	TP53BP1	591
27.4416	24.481	25.8586	25.7382	26.2876	25.9715	25.9111	24.9885	26.5462	25.8115				-1								16	16	16	56.9	56.9	56.9	43.062	0	298.63	723490000	21	178	0.055944	0.116189	0.162032	0.118038	-0.127004	-0.324226	0.148948	-0.243193	-0.399904	Q12905	Q12905	Interleukin enhancer-binding factor 2	ILF2	592
27.7615	25.2075	26.3095	26.0545	26.2862	26.4678	26.2974	25.6294	26.6031	25.9077				-1								30	30	26	48.1	48.1	44.3	95.337	0	323.31	893050000	39	276	0.132063	0.164897	0.358922	0.3389	-0.206244	-0.820037	0.369294	-0.371141	-0.88266	Q12906	Q12906	Interleukin enhancer-binding factor 3	ILF3	593
19.9694	16.2186	17.2807	20.1476	20.7543	19.9549	18.2085	15.6337	20.7875	16.8876				-1								1	1	1	4.9	4.9	4.9	35.816	0	22.476	6783100	22	2	0.0387489	0.234282	0.114119	0.205871	-0.928885	-0.532658	0.27481	-1.16317	-0.684753	Q13011	Q13011	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	ECH1	594
24.1216	20.0014	21.3262	22.6476	23.6954	23.2775	23.1689	22.539	23.4012	23.218				-1								6	6	6	26.8	26.8	26.8	44.739	0	112.93	88613000	17	41	0.331236	0.927538	0.804106	0.466626	0.717307	1.07855	0.0584508	-0.210231	-0.168895	Q13148	Q13148	TAR DNA-binding protein 43	TARDBP	596
26.637	24.156	25.1339	25.5151	25.5281	25.0235	24.7277	24.5537	25.6604	25.4348				-1								8	8	8	40	40	40	30.84	0	323.31	441120000	14	79	0.0945427	-0.147205	-0.264627	0.35766	-0.287674	-0.85879	0.102797	-0.140469	-0.285789	Q13151	Q13151	Heterogeneous nuclear ribonucleoprotein A0	HNRNPA0	597
19.4283	16.7949	20.5613	22.3644	21.2214	21.9589	21.3856	20.2137	21.0363	21.9459				-1								4	4	4	27.9	27.9	27.9	20.811	0	27.588	24320000	10	21	0.246301	1.01458	0.622822	0.45031	-0.687951	-1.04611	0.434359	-1.70253	-1.01425	Q13185;P45973	Q13185	Chromobox protein homolog 3	CBX3	598
