"","seqnames","start","end","width","strand","Conc","Conc_WT","Conc_MUTANT","Fold","p.value","FDR"
"3618","chr1",50644748,50645248,501,"*",4.73188689865407,5.42251557384942,3.35860942252891,2.06390615132052,0.000140237805507699,0.00113099663705656
"12200","chr1",244322920,244323420,501,"*",5.77079303350341,6.30088454394922,4.92389588255906,1.37698866139016,0.000140372108354167,0.0011320077996785
"43607","chr16",11273654,11274154,501,"*",6.04756500941638,6.54787190644706,5.27527052210901,1.27260138433805,0.000140388637978949,0.00113206913132704
"31568","chr13",23744693,23745193,501,"*",3.76679184980443,4.70444132256103,0.20350805937271,4.50093326318832,0.000140409269630786,0.00113216353109614
"99537","chr6",24985304,24985804,501,"*",4.01786547672155,4.84991466534541,1.83204894033919,3.01786572500621,0.000140505402602677,0.00113286667075287
"66081","chr2",190648431,190648931,501,"*",4.61018652853642,5.34273905219047,3.04708913566676,2.29564991652371,0.000140534706268904,0.00113303092408943
"23990","chr11",108757657,108758157,501,"*",4.69742142633977,5.39405609626276,3.29875747800583,2.09529861825692,0.000140632150995959,0.00113372159128191
"58570","chr2",23904626,23905126,501,"*",4.22232782955487,5.00911889639236,2.35860942252891,2.65050947386345,0.000140638247409675,0.00113372159128191
"40028","chr15",55618346,55618846,501,"*",5.16163459412005,5.77988304088613,4.0569048935904,1.72297814729573,0.00014069413548397,0.00113410004920967
"16023","chr10",79184127,79184627,501,"*",6.3524082742613,6.81037476426768,5.67755442424434,1.13282034002335,0.000140763260831521,0.00113458515459398
"106665","chr7",17009906,17010406,501,"*",4.43787453961401,5.18739007996608,2.78847056009387,2.39891951987221,0.000140849822388573,0.00113519007155992
"54456","chr19",7398669,7399169,501,"*",6.13161729605598,6.65807844074664,5.29410668180483,1.36397175894181,0.000140856208229694,0.00113519007155992
"99317","chr6",18185895,18186395,501,"*",4.17414268408138,4.99173661298694,2.10035973313749,2.89137687984945,0.000140965665799808,0.00113600004053346
"115390","chr8",74194498,74194998,501,"*",4.22643451043223,5.01387854518939,2.35860942252891,2.65526912266048,0.000141029520997058,0.00113640424301022
"120444","chr9",79307984,79308484,501,"*",3.94419527129831,4.79981978529298,1.55174081969369,3.24807896559929,0.000141033740088527,0.00113640424301022
"65192","chr2",172612961,172613461,501,"*",4.82571840261293,5.49832771748925,3.52543615426007,1.97289156322918,0.000141044281979859,0.00113641700061669
"59034","chr2",30136840,30137340,501,"*",4.58499579995806,5.30464991337264,3.0836054552258,2.22104445814683,0.000141089486457857,0.00113670902103221
"23275","chr11",86740531,86741031,501,"*",6.5335122612232,6.97650471345411,5.89096037728341,1.0855443361707,0.000141127145177056,0.00113694021465768
"67167","chr2",215628862,215629362,501,"*",3.77974695907473,4.7121468206372,0.330482506095031,4.38166431454217,0.000141185675396905,0.00113730780201917
"50913","chr17",78347473,78347973,501,"*",6.28981522915163,5.61429402858821,6.74808594414749,-1.13379191555928,0.000141190704649497,0.00113730780201917
"64400","chr2",158954112,158954612,501,"*",5.73905691617091,6.27436067005112,4.87853359949713,1.39582707055399,0.000141247519608136,0.00113769320955815
"93905","chr5",96565873,96566373,501,"*",4.65399441803903,5.36990334677467,3.16993808226025,2.19996526451442,0.000141280594952326,0.00113788736704079
"19440","chr11",9514555,9515055,501,"*",5.13262888410245,5.76708377587734,3.9730684352734,1.79401534060394,0.000141300703687124,0.00113797707219345
"87564","chr4",105191561,105192061,501,"*",5.08500490401223,5.71981138185582,3.92422456536291,1.79558681649291,0.000141486195682076,0.00113939860936152
"13440","chr10",20766987,20767487,501,"*",4.35769850049905,5.12663380396612,2.60131019733162,2.5253236066345,0.000141511736812549,0.00113945961902663
"24583","chr11",119941382,119941882,501,"*",4.35769850049905,5.12663380396612,2.60131019733162,2.5253236066345,0.000141511736812549,0.00113945961902663
"60347","chr2",53559518,53560018,501,"*",3.95256622362962,4.80360664904637,1.60295361152149,3.20065303752488,0.000141535401484854,0.00113957783238063
"89467","chr4",151485370,151485870,501,"*",4.8070472615029,5.48832054658764,3.4722421307538,2.01607841583384,0.000141583116025165,0.00113988965689415
"79142","chr3",73490572,73491072,501,"*",4.53483506163786,5.2592869460967,3.01086298143031,2.24842396466638,0.000141615109929408,0.00114007488257697
"102534","chr6",105449271,105450145,875,"*",4.77398994969183,5.46091956967508,3.41607692983394,2.04484263984114,0.000141629018026183,0.00114011449388611
"66618","chr2",202718551,202719051,501,"*",5.42157392974836,6.00598788159122,4.42321832606007,1.58276955553115,0.000141747678083619,0.00114099730060684
"10044","chr1",203592226,203592726,501,"*",4.9976177266443,5.64606087599369,3.78847056009387,1.85759031589983,0.000141757607019094,0.0011410048201514
"57326","chr19",50974426,50974926,501,"*",4.8479103774636,5.53603464450002,3.485057416914,2.05097722758602,0.000141792673385305,0.00114121465670152
"87931","chr4",113941797,113942297,501,"*",4.5466363546174,5.28927852622743,2.93295101868594,2.35632750754149,0.000141812369953236,0.00114130077105113
"24332","chr11",116294595,116295095,501,"*",4.22361059993897,5.01060586044548,2.35860942252891,2.65199643791657,0.000141827330463036,0.00114134876126988
"39088","chr15",36632146,36632646,501,"*",4.52845771917002,5.26328990169435,2.95411520937467,2.30917469231968,0.000142006458936384,0.00114266091011175
"109543","chr7",81175690,81176190,501,"*",4.63585682308017,5.36594829162261,3.08478206368344,2.28116622793917,0.000142008397564972,0.00114266091011175
"19906","chr11",16027380,16027880,501,"*",4.1743376442523,4.97261729721784,2.23631462889095,2.73630266832689,0.000142074337111019,0.00114311897825745
"23819","chr11",106137745,106138245,501,"*",3.99732909370727,4.83755307312826,1.74353473138517,3.0940183417431,0.000142104215736474,0.00114325400783989
"92687","chr5",74271993,74272493,501,"*",5.39314099024172,5.97977794541212,4.38810593455224,1.59167201085988,0.000142109551465837,0.00114325400783989
"13364","chr10",17655882,17656382,501,"*",5.44549649918721,6.02393677146742,4.46488811236778,1.55904865909964,0.000142118156983156,0.00114325400783989
"79045","chr3",71103508,71104008,501,"*",4.77310152678305,5.45633891389728,3.43032454615056,2.02601436774672,0.000142433381946408,0.00114571714436688
"53496","chr18",63775091,63775591,501,"*",4.27700847718219,5.06320597710902,2.41701144106035,2.64619453604866,0.000142493077909004,0.00114612465404305
"12149","chr1",242800429,242800929,501,"*",4.62767226959896,5.34131628450491,3.15397703522656,2.18733924927835,0.000142516380181731,0.00114617625533576
"34324","chr13",99758634,99759134,501,"*",5.2054107551843,4.15383400807821,5.80716373456055,-1.65332972648234,0.000142517564369587,0.00114617625533576
"86010","chr4",57136258,57136758,501,"*",3.9193891913306,4.77795945827363,1.49864295450465,3.27931650376899,0.000142644593463223,0.00114712514073772
"67940","chr2",230513086,230513586,501,"*",4.00842114477119,4.85522860575092,1.69715415983301,3.15807444591791,0.000142657283565947,0.00114715446813994
"33002","chr13",51729762,51730262,501,"*",4.58298384894642,5.29832732111864,3.10152276193905,2.19680455917959,0.000142750245856341,0.00114782924615673
"52501","chr18",34942163,34942663,501,"*",3.92792756262329,4.78737439822952,1.49864295450465,3.28873144372487,0.000142780168220422,0.00114787337142639
"110686","chr7",102836496,102836996,501,"*",3.92792756262329,4.78737439822952,1.49864295450465,3.28873144372487,0.000142780168220422,0.00114787337142639
"31202","chr12",124792989,124793489,501,"*",5.85074838021398,6.38375252514698,4.99625878482519,1.38749374032179,0.000142782880267848,0.00114787337142639
"75169","chr22",47143145,47143645,501,"*",4.55209641342729,5.27621629626441,3.02970084050329,2.24651545576112,0.00014289264955545,0.00114868304064689
"39956","chr15",52440360,52440860,501,"*",4.37375401257792,5.14546004823026,2.60131019733162,2.54414985089864,0.000142940004934605,0.0011489909071646
"110965","chr7",107902326,107902826,501,"*",4.92554576498891,5.58521799658172,3.67495583233035,1.91026216425136,0.000143007948547025,0.00114946421803873
"60016","chr2",45114147,45114647,501,"*",4.10700588271499,4.92003427464926,2.06665431846484,2.85337995618442,0.000143049502770037,0.00114972537067634
"16735","chr10",94123186,94123686,501,"*",6.27170116686698,6.76690381293213,5.51166437694508,1.25523943598706,0.000143061295845802,0.00114974730743992
"47472","chr17",19012664,19013164,501,"*",5.84563452430359,5.00911889639236,6.37170892045251,-1.36259002406015,0.00014314605740987,0.00115035563348475
"69858","chr20",32717509,32718009,501,"*",4.42164797531518,5.17231087419157,2.7661775915031,2.40613328268847,0.000143210906779606,0.00115080387348325
"23754","chr11",103619426,103619926,501,"*",4.90282988091124,5.56610856807191,3.6386028898411,1.92750567823081,0.000143306011207393,0.00115149516270857
"116271","chr8",99896506,99897006,501,"*",4.95918183173639,5.6123366582271,3.73282935993009,1.879507298297,0.000143398256631813,0.0011521043033445
"116222","chr8",98965929,98966429,501,"*",4.23030525693551,5.02776361612111,2.29774311236317,2.73002050375794,0.000143399984592331,0.0011521043033445
"40462","chr15",62307496,62307996,501,"*",5.05174562390263,5.6916892441882,3.87298802175898,1.81870122242922,0.0001434114214411,0.00115212321929363
"28072","chr12",64937419,64937919,501,"*",3.76841746518003,4.67695174948784,0.743534731385166,3.93341701810268,0.000143486314131044,0.00115265188526067
"46185","chr16",86854858,86855358,501,"*",3.99582837517844,4.83587649775105,1.74353473138517,3.09234176636588,0.000143556704861266,0.00115314432149577
"66850","chr2",207479366,207479866,501,"*",4.43344679817232,5.18212127515618,2.78847056009387,2.39365071506231,0.000143566124177968,0.00115314696284579
"83874","chr3",194300343,194300843,501,"*",5.01474338264297,5.65902691433798,3.82057104939201,1.83845586494597,0.000143628693716948,0.00115357648824758
"36218","chr14",56979887,56980387,501,"*",4.08911642006326,4.90985610443717,1.99177589082258,2.91808021361459,0.000143695804731952,0.00115404243253293
"115973","chr8",95707240,95707740,501,"*",4.15296009828229,4.95787320113424,2.16993808226025,2.78793511887399,0.000143740818167988,0.00115433086010671
"13863","chr10",28939657,28940157,501,"*",4.37258142433018,5.13975762854187,2.62627879283291,2.51347883570896,0.000143761100042483,0.00115439770918851
"46296","chr16",87860442,87860942,501,"*",6.13196690993174,6.61898756570055,5.39127552051195,1.2277120451886,0.00014377287577269,0.00115439770918851
"30223","chr12",109462361,109462861,501,"*",5.21083321373092,5.82508464574383,4.11922027460079,1.70586437114304,0.000143776443473255,0.00115439770918851
"52157","chr18",23828376,23828876,501,"*",4.4238656496514,5.17070960315173,2.78847056009387,2.38223904305786,0.000143851135685665,0.0011549243205062
"36573","chr14",64421141,64421641,501,"*",4.36767760868616,5.12526180028063,2.67495583233035,2.45030596795027,0.000143930142782038,0.00115546239034496
"119332","chr9",32456538,32457038,501,"*",5.58474776748366,6.15531662077266,4.62708663501155,1.52822998576111,0.000143936372246642,0.00115546239034496
"76729","chr3",33812071,33812571,501,"*",3.91941199523012,4.78354462967078,1.44351592115123,3.34002870851955,0.000144168002777438,0.00115719277863365
"38801","chr15",32954718,32955218,501,"*",4.00539820062292,4.84124230142029,1.78847056009387,3.05277174132643,0.000144170172118107,0.00115719277863365
"7741","chr1",158037800,158038300,501,"*",5.52052932880254,6.08625805058926,4.57673839154374,1.50951965904553,0.000144275512713303,0.00115794623585429
"37154","chr14",71451412,71451912,501,"*",4.4815917079229,5.21503318828536,2.91412179441565,2.30091139386971,0.000144282299088016,0.00115794623585429
"57245","chr19",50003876,50004376,501,"*",4.73660984003916,5.43897427074626,3.31320211938458,2.12577215136168,0.000144366039377439,0.00115854500076592
"26714","chr12",47017815,47018315,501,"*",5.61989173482881,6.1757641560559,4.70379992914533,1.47196422691057,0.000144471853715964,0.00115932082411295
"12534","chr10",3095257,3095757,501,"*",6.36564279561715,6.82025581237661,5.69811550161881,1.1221403107578,0.000144565884336005,0.00116000199631798
"126255","chrX",149491826,149492326,501,"*",4.69060816484156,5.39633294357133,3.25244233414574,2.14389060942558,0.00014473476671729,0.00116128365766108
"28293","chr12",67358877,67359377,501,"*",4.24931569277257,5.0403587253567,2.35860942252891,2.68174930282779,0.000144766925244533,0.00116146821839981
"107934","chr7",35749483,35749983,501,"*",4.35157085174302,5.11061884209589,2.65082260040437,2.45979624169152,0.000144811454866708,0.00116175200308321
"85857","chr4",54559260,54559760,501,"*",4.36256920609002,5.12360741741173,2.65082260040437,2.47278481700736,0.000144825858152029,0.00116179407818259
"73136","chr22",17350174,17350674,501,"*",4.77589364002996,5.45633891389728,3.44443283221459,2.01190608168269,0.000144880302578377,0.00116215733797093
"93690","chr5",93078225,93078725,501,"*",4.94432148571409,5.59972822184143,3.70965273306323,1.8900754887782,0.000144902593917151,0.00116226265213901
"37165","chr14",71582957,71583457,501,"*",3.92285247115339,4.77621213526479,1.55174081969369,3.22447131557111,0.000145002342696482,0.00116291567147589
"90282","chr4",172726009,172726509,501,"*",3.92285247115339,4.77621213526479,1.55174081969369,3.22447131557111,0.000145002342696482,0.00116291567147589
"82233","chr3",159637798,159638298,501,"*",4.81506403417427,5.49492726514255,3.48594831062473,2.00897895451782,0.000145036767388069,0.00116311822080613
"4168","chr1",58908410,58908910,501,"*",4.32560343126713,5.1064528550183,2.49864295450465,2.60780990051365,0.000145077235800789,0.00116336920891344
"89495","chr4",151802017,151802517,501,"*",4.59672916820029,5.31505345381434,3.10152276193905,2.21353069187529,0.000145134065592127,0.0011636602357412
"125647","chrX",108270209,108270709,501,"*",3.83702114750928,4.72162832372777,1.13556832044947,3.5860600032783,0.000145139549451675,0.0011636602357412
"58932","chr2",28276006,28276506,501,"*",5.87465225878566,6.39154221273295,5.06148905450028,1.33005315823267,0.000145141048228623,0.0011636602357412
"78040","chr3",54999120,54999620,501,"*",5.64258793243398,6.21851743243658,4.66935246819773,1.54916496423885,0.00014522243770283,0.00116423918773175
"97490","chr5",169648602,169649102,501,"*",4.45194107395331,5.1957922460156,2.83204894033919,2.3637433056764,0.000145232846317415,0.00116424905340348
"125711","chrX",111507795,111508295,501,"*",3.77017424850702,4.67882344339091,0.743534731385166,3.93528871200574,0.000145243293503314,0.0011642592270131
"35871","chr14",53047290,53047790,501,"*",5.18263411888394,5.80171445966485,4.07515478290586,1.72655967675898,0.00014526273385277,0.0011643414832991
"116413","chr8",101455028,101455528,501,"*",4.31524129950496,5.08540842767587,2.55174081969369,2.53366760798218,0.000145286880310335,0.00116446144822939
"82443","chr3",168101051,168101551,501,"*",4.56186513864848,5.28411811903515,3.04829589296735,2.2358222260678,0.000145298520574878,0.00116448116830708
"34567","chr13",110023941,110024441,501,"*",4.14593481172116,4.94982786022468,2.16993808226025,2.77988977796443,0.000145391620366005,0.00116508009012435
"97204","chr5",165934131,165934631,501,"*",4.14593481172116,4.94982786022468,2.16993808226025,2.77988977796443,0.000145391620366005,0.00116508009012435
"82679","chr3",172169204,172169704,501,"*",5.91296905499032,6.44493572932733,5.06119020552966,1.38374552379766,0.000145419780419975,0.0011652172074674
